Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-10-28 00:00:00-04:00,11.897766728311755,11.922744322836296,11.831159280230702,11.847810745239258,62328000,0.0,0.0
2013-10-29 00:00:00-04:00,11.872786223111815,11.89776381151297,11.70626764373208,11.781200408935547,79563100,0.0,0.0
2013-10-30 00:00:00-04:00,11.814506841953191,11.897766547803029,11.781203118417938,11.797855377197266,76624200,0.0,0.0
2013-10-31 00:00:00-04:00,11.7728791595871,11.789530626289988,11.623011989143645,11.631338119506836,105713400,0.0,0.0
2013-11-01 00:00:00-04:00,11.656315650135133,11.739575365245495,11.623011922895687,11.672967910766602,75610400,0.0,0.0
2013-11-04 00:00:00-05:00,11.731247006630193,11.756224598809519,11.656313436068872,11.689617156982422,53063200,0.0,0.0
2013-11-05 00:00:00-05:00,11.647991012627621,11.672969406776057,11.573057418229492,11.59803581237793,71809700,0.0,0.0
2013-11-06 00:00:00-05:00,11.647987273809095,11.672965659939868,11.581379832173708,11.62300968170166,66712900,0.0,0.0
2013-11-07 00:00:00-05:00,11.656313334253374,11.681290926214528,11.489794731140137,11.489794731140137,80775000,0.0,0.0
2013-11-08 00:00:00-05:00,11.539748744627119,11.922741889953613,11.523097283016359,11.922741889953613,158227300,0.0,0.0
2013-11-11 00:00:00-05:00,11.881115714532491,12.006004485921725,11.85613732503589,11.989352226257324,66357400,0.0,0.0
2013-11-12 00:00:00-05:00,11.931068017770619,12.039305297321938,11.872786711098083,11.922741889953613,69498300,0.0,0.0
2013-11-13 00:00:00-05:00,11.872789812296324,12.189175605773926,11.82283382636893,12.189175605773926,128018500,0.0,0.0
2013-11-14 00:00:00-05:00,12.222477486241113,12.339040112432764,12.164195379121947,12.322388648986816,128999400,0.0,0.0
2013-11-15 00:00:00-05:00,12.31406209730802,12.447276976393502,12.29741063443399,12.4222993850708,105475300,0.0,0.0
2013-11-18 00:00:00-05:00,12.4722545677162,12.630447832147693,12.37234340840209,12.4222993850708,145554400,0.0,0.0
2013-11-19 00:00:00-05:00,12.4722542210533,12.73868476584221,12.46392888685934,12.655425071716309,161505600,0.0,0.0
2013-11-20 00:00:00-05:00,12.697054730637088,12.713706986824835,12.555513729134354,12.605469703674316,107174900,0.0,0.0
2013-11-21 00:00:00-05:00,12.672078205846752,12.988463953806141,12.655425948258884,12.980137825012207,142053600,0.0,0.0
2013-11-22 00:00:00-05:00,13.07172471542951,13.146658297166326,12.988465797740183,13.021769523620605,110331100,0.0,0.0
2013-11-25 00:00:00-05:00,13.046742836935781,13.304846429280769,13.038416709692859,13.16330623626709,153765500,0.0,0.0
2013-11-26 00:00:00-05:00,13.188289174676852,13.296526490678884,13.163311576837465,13.221592903137207,114833700,0.0,0.0
2013-11-27 00:00:00-05:00,13.213264928340964,13.271546246506382,13.12167988636339,13.179961204528809,75503600,0.0,0.0
2013-11-29 00:00:00-05:00,13.188285022723084,13.25489245867435,13.146655176747725,13.171632766723633,44288400,0.0,0.0
2013-12-02 00:00:00-05:00,13.188290339907768,13.296527665472942,13.071726882985983,13.096704483032227,92987400,0.0,0.0
2013-12-03 00:00:00-05:00,13.021767734022742,13.146656490404846,12.81361927737034,12.938508033752441,106450300,0.0,0.0
