Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-10-28 00:00:00-04:00,239.21904762281684,240.9665893668147,237.6190779667385,239.560791015625,507100,0.0,0.0
2013-10-29 00:00:00-04:00,239.80935023821806,240.64815989610614,238.78411999881342,240.19769287109375,423700,0.0,0.0
2013-10-30 00:00:00-04:00,240.04241525093082,241.79773204028163,237.39391489005163,237.80555725097656,612100,0.0,0.0
2013-10-31 00:00:00-04:00,237.95299528326936,240.135478380383,233.5647294856138,233.63462829589844,882200,0.0,0.0
2013-11-01 00:00:00-04:00,233.720073329604,236.2442997167719,233.12201067747603,235.8404083251953,494400,0.0,0.0
2013-11-04 00:00:00-05:00,235.90262163162464,236.64045840421187,235.343407298506,235.7084503173828,431000,0.0,0.0
2013-11-05 00:00:00-05:00,235.92597691801498,236.31431963814467,233.3862003587292,234.4425048828125,431200,0.0,0.0
2013-11-06 00:00:00-05:00,237.665608558569,238.45781872084805,235.42097754496092,236.89669799804688,477300,0.0,0.0
2013-11-07 00:00:00-05:00,239.59963809475636,239.59963809475636,230.31826307880652,230.42698669433594,480900,0.0,0.0
2013-11-08 00:00:00-05:00,230.71435125114547,234.63662610791556,230.67552646845166,234.24050903320312,863200,0.0,0.0
2013-11-11 00:00:00-05:00,233.57249790745925,235.87147896252515,232.8113380441564,234.70645141601562,423500,0.0,0.0
2013-11-12 00:00:00-05:00,233.4716129289275,234.84633741827483,230.2405991396315,230.83863830566406,463900,0.0,0.0
2013-11-13 00:00:00-05:00,229.24648342608242,232.12020540915648,228.63289527540866,231.98040771484375,639500,0.0,0.0
2013-11-14 00:00:00-05:00,231.7862055269089,235.2191652358399,231.35903806134908,235.02499389648438,639600,0.0,0.0
2013-11-15 00:00:00-05:00,234.94725491271703,237.3316839817654,234.3802662274479,235.48316955566406,494700,0.0,0.0
2013-11-18 00:00:00-05:00,237.4714719786303,238.13940979487103,235.3278134938605,236.065673828125,555700,0.0,0.0
2013-11-19 00:00:00-05:00,236.29866560087976,237.67341338797922,234.25598000963438,234.86956787109375,341600,0.0,0.0
2013-11-20 00:00:00-05:00,235.1414519934705,237.07539061992964,230.9706561254166,232.25218200683594,490300,0.0,0.0
2013-11-21 00:00:00-05:00,232.44634731979932,236.01910400508487,231.30461911977994,235.66958618164062,400400,0.0,0.0
2013-11-22 00:00:00-05:00,236.08895476715924,236.09672920244688,233.72007485400042,235.9258575439453,615100,0.0,0.0
2013-11-25 00:00:00-05:00,236.52390457802636,236.88894751081705,233.9453044443792,234.2637481689453,304200,0.0,0.0
2013-11-26 00:00:00-05:00,232.2909631162102,237.46368858928383,232.2909631162102,235.6773223876953,674700,0.0,0.0
2013-11-27 00:00:00-05:00,236.236632354467,239.11035409159783,235.78614155237935,238.90843200683594,421500,0.0,0.0
2013-11-29 00:00:00-05:00,241.97746076377328,241.97746076377328,236.16718849207834,236.43270874023438,231700,1.68,0.0
2013-12-02 00:00:00-05:00,236.2376253722144,241.47779875276154,236.2376253722144,238.19000244140625,489300,0.0,0.0
2013-12-03 00:00:00-05:00,236.47963469275416,237.83848102646658,231.47373879560325,233.04345703125,650300,0.0,0.0
2013-12-04 00:00:00-05:00,231.96572593569874,234.65219756085702,228.05315630635414,232.30152893066406,466500,0.0,0.0
2013-12-05 00:00:00-05:00,230.89583821657874,231.66897162035653,229.1543099424032,230.80992126464844,544500,0.0,0.0
2013-12-06 00:00:00-05:00,233.9570345326754,235.90940990001525,233.66029349631373,235.71417236328125,496000,0.0,0.0
