Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-10-28 00:00:00-04:00,37.682779034651674,39.179315117969594,37.645366203451935,38.924903869628906,28012700,0.0,0.0
2013-10-29 00:00:00-04:00,38.91740462827807,40.16701326171148,38.835097573049424,39.89763641357422,13573200,0.0,0.0
2013-10-30 00:00:00-04:00,40.09966894202634,40.09966894202634,39.38133258519871,39.75546646118164,6748100,0.0,0.0
2013-10-31 00:00:00-04:00,39.725535064814686,39.76294788152884,39.2840569769919,39.29902267456055,6515800,0.0,0.0
2013-11-01 00:00:00-04:00,39.38133004243086,39.807842405159214,39.1792974199151,39.26908874511719,7328600,0.0,0.0
2013-11-04 00:00:00-05:00,39.44119965213535,39.76295507200811,39.411268251585454,39.68812942504883,9217200,0.0,0.0
2013-11-05 00:00:00-05:00,39.725535064814686,39.73301648639154,39.007198708009284,39.29902267456055,7995900,0.0,0.0
2013-11-06 00:00:00-05:00,39.560922155901984,39.57588785608463,38.842585673627994,38.93986129760742,5466000,0.0,0.0
2013-11-07 00:00:00-05:00,38.992233007942495,39.089508614925,38.16913676820929,38.38613510131836,6434000,0.0,0.0
2013-11-08 00:00:00-05:00,38.40111034627935,39.22420393623749,38.356213242413844,39.17182540893555,7655100,0.0,0.0
2013-11-11 00:00:00-05:00,39.194259932526435,39.83777056209701,39.17180996223859,39.34391403198242,5688200,0.0,0.0
2013-11-12 00:00:00-05:00,39.20923450960642,39.54595274163779,38.92489194167209,39.31399154663086,5878800,0.0,0.0
2013-11-13 00:00:00-05:00,38.97726940149466,39.13440495276325,38.610616927452845,38.80516815185547,12097500,0.0,0.0
2013-11-14 00:00:00-05:00,39.0595768530722,39.762947505660186,38.999714063363484,39.46364212036133,10478500,0.0,0.0
2013-11-15 00:00:00-05:00,39.47859320053547,39.65817866173836,39.014668136181264,39.22418212890625,9196800,0.0,0.0
2013-11-18 00:00:00-05:00,39.37385041786256,39.41874751297435,38.7303396600025,38.80516815185547,5572100,0.0,0.0
2013-11-19 00:00:00-05:00,38.8351023673789,38.98475365311684,38.46096844420344,38.894962310791016,5163200,0.0,0.0
2013-11-20 00:00:00-05:00,38.75278854370117,38.97726830410978,38.3936203561644,38.75278854370117,6255500,0.0,0.0
2013-11-21 00:00:00-05:00,38.90993277242587,39.179309686787626,38.73783148923155,39.17182540893555,5911300,0.0,0.0
2013-11-22 00:00:00-05:00,39.25412238703096,40.06225286347595,39.05208976791972,39.9649772644043,8474900,0.0,0.0
2013-11-25 00:00:00-05:00,39.950020991492686,40.11464083576539,39.44868289035728,39.545955657958984,5835100,0.0,0.0
2013-11-26 00:00:00-05:00,39.486087196302385,39.560912825151924,38.423545569267326,38.82012939453125,10806500,0.0,0.0
2013-11-27 00:00:00-05:00,39.03713982536388,39.17182829245947,38.51335451378753,38.66300582885742,5428400,0.0,0.0
2013-11-29 00:00:00-05:00,38.872523120695675,38.96979875980654,38.416079184578436,38.44601058959961,3020700,0.0,0.0
2013-12-02 00:00:00-05:00,38.37864698251708,38.90991630859419,38.3262684773779,38.520816802978516,5884800,0.0,0.0
2013-12-03 00:00:00-05:00,38.4385149863197,38.61061623286286,38.019486857141615,38.1317253112793,4927500,0.0,0.0
2013-12-04 00:00:00-05:00,37.8997527495694,38.56571041588278,37.80247716831933,38.22150802612305,8181600,0.0,0.0
2013-12-05 00:00:00-05:00,38.13173141655691,38.610622414815786,37.892285917427465,38.01200866699219,5443400,0.0,0.0
2013-12-06 00:00:00-05:00,38.31131412891019,38.393624048338964,37.57801198536841,37.92221450805664,8421100,0.0,0.0
2013-12-09 00:00:00-05:00,37.85487653988345,38.90993425848497,37.79501373244313,38.31880187988281,7682100,0.0,0.0
2013-12-10 00:00:00-05:00,38.15418802361219,38.40859926744185,38.004533847050745,38.333770751953125,6119800,0.0,0.0
2013-12-11 00:00:00-05:00,38.24396366645657,38.24396366645657,37.70520999407259,37.89976119995117,6774300,0.0,0.0
2013-12-12 00:00:00-05:00,37.817446863302514,38.004513771584286,37.495691552704706,37.824928283691406,6328200,0.0,0.0
2013-12-13 00:00:00-05:00,37.944659545574275,38.064382279689944,37.495700006244284,37.959625244140625,5361700,0.0,0.0
2013-12-16 00:00:00-05:00,38.00452467600367,38.28138298046199,37.64535645157834,38.071868896484375,5551700,0.0,0.0
2013-12-17 00:00:00-05:00,38.16165127275773,38.40109669944931,37.70520753612232,38.23647689819336,6394600,0.0,0.0
2013-12-18 00:00:00-05:00,38.378647308232736,39.43370454907028,37.95961640914856,39.35139465332031,8873700,0.0,0.0
2013-12-19 00:00:00-05:00,40.00988105653203,40.773114571793876,39.5983314739777,40.286739349365234,11879000,0.0,0.0
2013-12-20 00:00:00-05:00,40.40647590797409,40.69081857471118,39.7629649090294,39.93506622314453,11075300,0.0,0.0
2013-12-23 00:00:00-05:00,39.97246602863349,40.09967304377531,39.67316060988051,39.90512466430664,4997600,0.0,0.0
2013-12-24 00:00:00-05:00,39.72553235084184,39.875186461889285,39.37384561804255,39.80784225463867,2533900,0.0,0.0
2013-12-26 00:00:00-05:00,39.79288751016643,40.12212436155385,39.64323335793013,40.10715866088867,2644600,0.0,0.0
2013-12-27 00:00:00-05:00,40.15205066127274,40.25680769820334,39.71805681478666,39.77043533325195,3658500,0.0,0.0
2013-12-30 00:00:00-05:00,39.68063773562735,40.01735879287782,39.32895383531234,39.97246170043945,4418200,0.0,0.0
2013-12-31 00:00:00-05:00,39.96493175761195,40.22106904491016,39.618393920026634,40.04026794433594,3994800,0.36,0.0
2014-01-02 00:00:00-05:00,39.56565163744641,40.04779163512924,39.27937993615432,39.377315521240234,5647500,0.0,0.0
2014-01-03 00:00:00-05:00,39.482799354672245,40.06287517351219,39.45266487410809,39.81427001953125,4485000,0.0,0.0
2014-01-06 00:00:00-05:00,39.97999767288357,40.0025970912626,39.49785758892033,39.65605926513672,7741700,0.0,0.0
2014-01-07 00:00:00-05:00,39.625922461176685,40.27379923857092,39.55058915515562,39.59579086303711,8960800,0.0,0.0
2014-01-08 00:00:00-05:00,39.53551721003807,40.25872720731034,39.39991497632688,40.24365997314453,6431400,0.0,0.0
2014-01-09 00:00:00-05:00,40.44707620713294,41.501759944434376,40.40940954661117,41.45655822753906,10347500,0.0,0.0
2014-01-10 00:00:00-05:00,42.05169056505243,42.39822835197838,41.750351609771705,42.32289505004883,14480200,0.0,0.0
2014-01-13 00:00:00-05:00,42.15716922883593,42.81258119483412,41.66749689222141,41.750362396240234,12153100,0.0,0.0
2014-01-14 00:00:00-05:00,41.803093586303234,42.17223083511674,41.30588625969,41.94622802734375,9995100,0.0,0.0
2014-01-15 00:00:00-05:00,41.96129560638261,41.97636284352784,40.90661199647002,41.057281494140625,10135400,0.0,0.0
2014-01-16 00:00:00-05:00,40.86894050471369,41.48668278566584,40.786072147111106,41.28327941894531,9356000,0.0,0.0
2014-01-17 00:00:00-05:00,41.37369158714184,41.48669444723341,40.876484175546736,40.951820373535156,8914500,0.0,0.0
2014-01-21 00:00:00-05:00,41.004548896152585,41.56955737492693,40.84634721180338,41.125083923339844,7880000,0.0,0.0
2014-01-22 00:00:00-05:00,41.23809098995553,41.56956163020613,41.1250881331204,41.29082489013672,6548700,0.0,0.0
2014-01-23 00:00:00-05:00,40.914148869033134,40.914148869033134,39.70879570791718,40.6429443359375,14121100,0.0,0.0
2014-01-24 00:00:00-05:00,41.13260685214105,41.78801860920187,37.90076126465619,38.3753662109375,29291200,0.0,0.0
2014-01-27 00:00:00-05:00,38.480855902271564,38.48838808622598,37.25290300536001,37.45630645751953,19683300,0.0,0.0
2014-01-28 00:00:00-05:00,37.60696485091533,38.79725081855023,37.59943266861847,38.47331237792969,13141200,0.0,0.0
2014-01-29 00:00:00-05:00,38.20963043670661,38.59383483181948,37.55421871301268,37.83295822143555,11328500,0.0,0.0
2014-01-30 00:00:00-05:00,38.1267736929464,38.46577936461866,37.795300203408274,38.036373138427734,7528200,0.0,0.0
2014-01-31 00:00:00-05:00,37.697368144058004,38.02130658350033,37.4864296813488,37.64463424682617,7725400,0.0,0.0
2014-02-03 00:00:00-05:00,37.765161916015614,37.885696925297694,36.56734400399559,36.642677307128906,10149600,0.0,0.0
2014-02-04 00:00:00-05:00,36.74815164521259,37.200160166096964,36.54474824188189,36.86868667602539,7643300,0.0,0.0
2014-02-05 00:00:00-05:00,36.597482954679236,36.913886315107824,35.79893662432163,36.56734848022461,12439600,0.0,0.0
2014-02-06 00:00:00-05:00,36.770744161427594,37.049480807228655,36.61253964060656,36.89881134033203,8135800,0.0,0.0
2014-02-07 00:00:00-05:00,36.8988193667845,37.9459679351374,36.883752129439216,37.915836334228516,8543300,0.0,0.0
2014-02-10 00:00:00-05:00,38.34524562645387,39.3019908477363,38.134307160424726,39.26432418823242,11130500,0.0,0.0
2014-02-11 00:00:00-05:00,38.91777735480248,39.912191880224704,38.70684181116179,39.640987396240234,10454000,0.0,0.0
2014-02-12 00:00:00-05:00,39.64100106696071,40.175878038736656,39.58073497961463,39.81427001953125,8098300,0.0,0.0
2014-02-13 00:00:00-05:00,39.62592290185696,40.303934158712366,39.558121776171426,40.29640197753906,6062500,0.0,0.0
2014-02-14 00:00:00-05:00,40.23613661539215,41.03468295858798,40.22860443354823,40.959346771240234,8203900,0.0,0.0
2014-02-18 00:00:00-05:00,40.861408495992855,41.40381460241708,40.838806205963415,41.15521240234375,7657600,0.0,0.0
2014-02-19 00:00:00-05:00,40.85387168853406,41.14767558227916,40.243661611984194,40.27379608154297,8397400,0.0,0.0
2014-02-20 00:00:00-05:00,40.40940999412332,40.605281229056864,40.25874047658568,40.56761169433594,12437500,0.0,0.0
2014-02-21 00:00:00-05:00,40.236134386879144,41.110013995240436,40.21353496881736,40.786075592041016,7107300,0.0,0.0
2014-02-24 00:00:00-05:00,40.86142015059364,41.26069194502555,40.85388509384088,40.914154052734375,6620900,0.0,0.0
2014-02-25 00:00:00-05:00,40.929208311106464,41.07987491298961,40.40186658317179,40.43953323364258,7250300,0.0,0.0
2014-02-26 00:00:00-05:00,40.40940045256063,40.71073941648305,40.26626602527722,40.356666564941406,5892400,0.0,0.0
2014-02-27 00:00:00-05:00,40.349140383011154,40.755944308872834,40.30393866956796,40.6429443359375,6487400,0.0,0.0
2014-02-28 00:00:00-05:00,40.61279961245079,41.37367625050385,40.2285952033664,40.50733184814453,7802600,0.0,0.0
2014-03-03 00:00:00-05:00,40.05532907327157,40.43953641008345,39.8594607511697,40.29640197753906,5198500,0.0,0.0
2014-03-04 00:00:00-05:00,40.66554049701923,42.74477316827779,40.66554049701923,42.503700256347656,11911600,0.0,0.0
2014-03-05 00:00:00-05:00,42.35303520161551,42.98584479356579,41.82569339602667,42.6468391418457,8941300,0.0,0.0
2014-03-06 00:00:00-05:00,42.511247957202,43.309794492223304,41.84077153454579,41.855838775634766,8018000,0.0,0.0
2014-03-07 00:00:00-05:00,41.98389461944534,42.11949687866016,41.33601779737046,42.05923080444336,5138400,0.0,0.0
2014-03-10 00:00:00-04:00,42.09689823401222,42.30783380832154,41.59215584348135,42.29276657104492,4327400,0.0,0.0
2014-03-11 00:00:00-04:00,42.17976582665857,42.420835871089,41.98389461944534,42.05923080444336,4736000,0.0,0.0
2014-03-12 00:00:00-04:00,41.65241655730074,41.69761538641246,41.33601038461318,41.614749908447266,7807300,0.0,0.0
2014-03-13 00:00:00-04:00,41.67502021160821,41.825689696131334,40.77854123305675,40.81620788574219,8184300,0.0,0.0
2014-03-14 00:00:00-04:00,40.801141858473585,41.0120774187852,40.59020629816196,40.680606842041016,8054500,0.0,0.0
2014-03-17 00:00:00-04:00,41.042210874482954,41.35861708089263,40.81620808349399,41.22301483154297,7305600,0.0,0.0
2014-03-18 00:00:00-04:00,41.19288601530049,41.38122217927908,40.89154700342202,41.230552673339844,5307000,0.0,0.0
2014-03-19 00:00:00-04:00,41.358617901580196,41.78802407511445,41.11001281491223,41.23808288574219,6698000,0.0,0.0
