Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-10-28 00:00:00-04:00,18.112701472667734,18.344915191130713,18.10521052320086,18.247535705566406,65581600,0.0,0.0
2013-10-29 00:00:00-04:00,18.277495910053645,18.479747235448762,18.240042595907447,18.367385864257812,29961700,0.0,0.0
2013-10-30 00:00:00-04:00,18.374874576402362,18.48723593391763,18.277493685470866,18.352401733398438,24091800,0.0,0.0
2013-10-31 00:00:00-04:00,18.36738409108935,18.52468970982008,18.299966989132685,18.32992935180664,30901400,0.0,0.0
2013-11-01 00:00:00-04:00,18.359893717407378,18.464764133174178,18.142660509030712,18.225059509277344,28302100,0.0,0.0
2013-11-04 00:00:00-05:00,18.217574584711723,18.277500760500143,18.090231282567245,18.172630310058594,26639800,0.0,0.0
2013-11-05 00:00:00-05:00,18.08567005971149,18.229327541282345,17.972256865682713,18.168840408325195,22849900,0.225,0.0
2013-11-06 00:00:00-05:00,18.191524688575115,18.380547185378635,18.062989333063634,18.335182189941406,25525700,0.0,0.0
2013-11-07 00:00:00-05:00,18.425915369549728,18.433475001066512,18.14616141322646,18.191526412963867,25631100,0.0,0.0
2013-11-08 00:00:00-05:00,18.168839800539452,18.236888003105765,18.025182323774242,18.214204788208008,31502900,0.0,0.0
2013-11-11 00:00:00-05:00,18.176397690936337,18.36542012228737,18.093227359661338,18.274688720703125,19236500,0.0,0.0
2013-11-12 00:00:00-05:00,18.13859726364935,18.52420330134484,18.13103619128743,18.471277236938477,37813500,0.0,0.0
2013-11-13 00:00:00-05:00,18.33517980443474,18.614933697842414,18.29737588684341,18.599811553955078,22990300,0.0,0.0
2013-11-14 00:00:00-05:00,18.471274787756816,18.524200845145497,18.41078765900876,18.441030502319336,20198900,0.0,0.0
2013-11-15 00:00:00-05:00,18.448599980625765,18.56201321844442,18.33518674280711,18.539331436157227,22866500,0.0,0.0
2013-11-18 00:00:00-05:00,18.607372625898748,18.67542083126475,18.509080132758072,18.599811553955078,24712500,0.0,0.0
2013-11-19 00:00:00-05:00,18.705661696205066,18.803954178937737,18.607370655599258,18.675418853759766,24870200,0.0,0.0
2013-11-20 00:00:00-05:00,18.675426043357312,18.766156047748986,18.49396315031913,18.56957244873047,20288600,0.0,0.0
2013-11-21 00:00:00-05:00,18.60737588847962,19.12151733378151,18.53932767118218,19.07615089416504,44050600,0.0,0.0
2013-11-22 00:00:00-05:00,18.5242067463566,18.531767820124685,18.025187414682083,18.047870635986328,77908100,0.0,0.0
2013-11-25 00:00:00-05:00,18.16128657208204,18.16128657208204,17.768119330155223,17.957141876220703,43389300,0.0,0.0
2013-11-26 00:00:00-05:00,17.987380520182203,18.02518444065788,17.783235888508454,17.881526947021484,30600800,0.0,0.0
2013-11-27 00:00:00-05:00,17.8739673432719,18.085673064862867,17.783237349823803,18.0705509185791,28419200,0.0,0.0
2013-11-29 00:00:00-05:00,18.070549624823812,18.138597836101617,17.9646974926704,18.025184631347656,13802900,0.0,0.0
2013-12-02 00:00:00-05:00,18.146164708321336,18.146164708321336,17.881532851232798,17.91933822631836,25685300,0.0,0.0
2013-12-03 00:00:00-05:00,17.91177515085533,17.942018005418557,17.692508326230303,17.80592155456543,35066400,0.0,0.0
2013-12-04 00:00:00-05:00,17.783234262979484,18.03274386484231,17.783234262979484,17.949573516845703,43501500,0.0,0.0
2013-12-05 00:00:00-05:00,18.010068546237928,18.410796876142687,17.95714246235247,18.342748641967773,45399100,0.0,0.0
